CD_CLIENTE,CIDADE,DS_SEGMENTO,DS_SUBSEGMENTO,UF,VL_TOTAL_CONTRATO,DT_ASSINATURA_CONTRATO,MRR_12M,QTD_CONTRATACOES_12M,VLR_CONTRATACOES_12M,NPS_MEDIO
TFCT16,TABOAODASERRA,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,SP,"863,320964505474",2020-11-30,778.277815,,,9.0
TFD578,SAOBERNARDODOCAMPO,SERVICOS,PROVEDOR SERVICOS,SP,"85,0061998367055",2022-06-30,895.730346,,,
TFD589,GOIANIA,VAREJO,MATERIAL DE CONSTRUCAO,GO,"7062,4803781052",2021-11-30,135.663381,,,
TFCZG8,JUARA,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,MT,"1555,54913799398",2021-09-30,1828.352206,2.0,775.981623829573,6.0
TFD845,SAOPAULO,MANUFATURA,BENS DE CAPITAL,SP,"105,40751964322",2021-12-16,745.409345,,,6.5
TFD813,NOVOHAMBURGO,EDUCACIONAL,BASICO,RS,"265,734231940944",2021-12-15,470.22798,1.0,66.2864229773588,9.0
TFCZH7,SALTINHO,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,SP,"1028,1289887574",2024-10-24,895.756037,6.0,20489.5503649525,
TFCT97,VILAVELHA,SERVICOS,PROVEDOR SERVICOS,ES,"96,0539369995986",2020-12-02,65.585995,,,
TFD975,PARANAPANEMA,AGROINDUSTRIA,AGROINDUSTRIA,SP,"2545,57436356856",2021-12-22,521.043695,6.0,8535.99123956422,6.5
TFD818,SAOPAULO,MANUFATURA,BENS DE CAPITAL,SP,"1504,27889353483",2021-12-14,1668.962638,3.0,12875.944285913,
TFCZXZ,CAIEIRAS,SERVICOS,PROVEDOR SERVICOS,SP,"295,669900257901",2022-04-29,66.620618,,,9.0
TFDA60,CABOFRIO,CONSTRUCAO E PROJETOS,CONDOMINIO,RJ,"118,32176947747",2021-12-29,60.900715,,,
TFD960,VITORIADESANTOANTAO,VAREJO,MATERIAL DE CONSTRUCAO,PE,"509,238466120328",2024-09-27,81.244525,3.0,617.399512339536,
TFCQSS,SUZANAPOLIS,SERVICOS,UTILITIES,SP,"132,299595225803",2020-07-31,468.625969,,,
TFCQRA,OSASCO,MANUFATURA,BENS DE CAPITAL,SP,"172,467452376276",2020-07-30,1488.192833,,,
TFBYZE,RIODEJANEIRO,MANUFATURA,BENS DE CONSUMO,RJ,"2396,19869971426",2021-02-26,132.099975,,,8.5
TFCTMX,PIRIPIRI,SAUDE,CENTROS CLINICOS,PI,"223,2038069497",2020-12-22,181.8595,2.0,2064.95155455166,
TFDA81,SAOPAULO,SERVICOS,OUTRAS ATIVIDADES DE SERVIÇOS FINANCEIRO,SP,"1081,86269363415",2022-02-04,320.527197,,,
TFDA37,CURITIBA,CONSTRUCAO E PROJETOS,ENGENHARIA & DESIGN,PR,"704,936434311729",2021-12-28,513.408992,1.0,393.544107497808,6.0
TFCQTU,FORTALEZA,VAREJO,MATERIAL DE CONSTRUCAO,CE,"1786,6393813659",2020-07-31,131.108933,,,9.0
TFCTPM,VITORIA,SERVICOS,VIAGENS,ES,"96,0539369995986",2020-12-29,66.366942,,,
TFDAA0,SAOPAULO,CONSTRUCAO E PROJETOS,CONSTRUTORAS,SP,"1,94218210397893",2022-12-26,3723.415971,,,
TFBYS0,MARACANAU,VAREJO,SUPERMERCADO,CE,"90,2736331187089",2023-06-22,109.886163,,,
TFCNUF,FOZDOIGUACU,HOSPITALITY,HOSPEDAGEM,PR,"80,4492184498804",2020-02-05,33.588786,,,5.0
TFDA94,BELOHORIZONTE,MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,MG,"4594,32425182425",2021-12-29,279.836994,1.0,1102.2724211554,
TFBZFW,VITORIA,SERVICOS,VIAGENS,ES,"28,6408802476373",2018-06-07,36.805184,1.0,218.600583131828,
TFCN22,SAOPAULO,JURIDICO,ESCRITORIO DE ADVOCACIA,SP,"180,042803353267",2023-07-05,359.261289,,,6.0
TFDABC,UBERABA,SERVICOS,BPO,MG,"672,591955722954",2024-11-29,3060.500171,4.0,37773.0877622641,10.0
TFDA47,CORUMBA,MANUFATURA,BENS DE CAPITAL,MS,"460,339197216685",2021-12-28,348.212286,,,
TFDAAQ,VILHENA,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,RO,"43,9891634979124",2021-12-31,78.473405,,,
TFDAES,PORTOVELHO,HOSPITALITY,HOSPEDAGEM,RO,"356,436658511181",2022-01-13,44.117542,,,
TFCTRW,SAOPAULO,SERVICOS,OUTRAS ATIVIDADES DE SERVIÇOS FINANCEIRO,SP,"27325,0728914784",2020-12-31,2140.341239,1.0,852.378323776778,
TFDAIJ,PARACURU,VAREJO,SUPERMERCADO,CE,"1170,55567638252",2022-06-23,469.040275,1.0,2397.25807177098,8.5
TFCKOR,BRASILIA,EDUCACIONAL,BASICO,DF,"141,274830706311",2024-09-12,359.706552,1.0,143.284274528177,
TFCUA3,CRAVINHOS,MANUFATURA,BENS DE CAPITAL,SP,"53,6874624457032",2021-02-26,1058.995351,,,7.0
TFDAIL,CAPISTRANO,VAREJO,SUPERMERCADO,CE,"499,653671321471",2024-10-03,344.747433,4.0,3695.03087982149,10.0
TFBJT0,SAOPAULO,EDUCACIONAL,SUPERIOR,SP,"819,214093001259",2021-05-28,1434.200898,,,8.0
TFCRWT,RIODEJANEIRO,MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,RJ,"124,493032093576",2020-09-30,427.21099,,,7.5
TFDAJV,LAPAZBOLIVIA,HOSPITALITY,HOSPEDAGEM,EX,"1194,43358623231",2021-11-09,,,,
TFBYGC,FOZDOIGUACU,HOSPITALITY,HOSPEDAGEM,PR,"93,4349338593846",2017-01-16,82.668346,,,
TFDAKI,BLUMENAU,SERVICOS,VIAGENS,SC,"205,989011028068",2022-01-26,,,,
TFCQXJ,CURITIBA,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,PR,"609,080078608422",2020-08-07,523.153557,,,
TFCRX2,ITUVERAVA,MANUFATURA,BENS DURAVEIS,SP,"621,077887536465",2023-02-28,903.754287,2.0,36946.9078776042,9.0
TFCUDS,ITAPETININGA,VAREJO,MATERIAL DE CONSTRUCAO,SP,"64,8234806133227",2021-05-20,72.326572,,,9.0
TFDAKF,CAMPINAGRANDE,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,PB,"3215,95088645862",2022-01-24,225.136611,,,10.0
TFDAAM,SAOPAULO,SERVICOS,PROVEDOR SERVICOS,SP,"555,770963325832",2022-07-01,,,,
TFCMCT,RECIFE,CONSTRUCAO E PROJETOS,INCORPORADORAS,PE,"1156,29198833317",2019-11-27,887.551397,,,9.333333333333334
TFDAMP,CHAPADAODOCEU,AGROINDUSTRIA,AGROINDUSTRIA,GO,"9357,55528883415",2022-11-11,4131.90276,,,
TFCAJ0,PETROPOLIS,MANUFATURA,BENS DE CONSUMO,RJ,"344,943312467288",2018-08-31,89.763996,,,
TFCH97,FLORIANOPOLIS,HOSPITALITY,HOSPEDAGEM,SC,"24,4370228797176",2019-05-23,37.193723,,,9.0
TFDANW,CRUZDASALMAS,VAREJO,SUPERMERCADO,BA,"811,890973466343",2022-02-25,224.082263,2.0,11791.500423855,
TFDANK,MANAUS,MANUFATURA,QUIMICA & RECICLAGEM,AM,"1559,47554077562",2022-01-29,527.845046,,,
TFCH98,FLORIANOPOLIS,HOSPITALITY,HOSPEDAGEM,SC,"24,4370228797176",2019-05-23,37.193723,,,8.666666666666666
TFCUGZ,SAOPAULO,LOGISTICA,ATACADISTA E DISTRIBUIDOR,SP,"712,078787979824",2023-07-21,878.964326,2.0,744.15842355442,7.5
TFDB86,URUARA,LOGISTICA,ATACADISTA E DISTRIBUIDOR,PA,"798,732899904754",2022-02-25,126.759428,,,
TFCRHB,FEIRADESANTANA,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,BA,"453,39862870225",2021-10-29,138.023437,,,9.75
TFDABY,SAOPAULO,SERVICOS,OUTRAS ATIVIDADES DE SERVIÇOS FINANCEIRO,SP,"166,165870181764",2024-12-02,,,,
TFCSFE,SAOPAULO,MANUFATURA,TEXTIL & VESTUARIO,SP,"392,938752036828",2021-04-22,307.557172,,,7.0
TFDB88,GOIANIA,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,GO,"107,160528165643",2022-02-25,76.234366,,,
TFCHJ3,SAOPAULO,EDUCACIONAL,BASICO,SP,"0,554909172565408",2019-05-31,619.487988,,,8.8
TFDB97,CUIABA,VAREJO,VAREJO,MT,"55,8608567049178",2022-02-25,419.810886,,,10.0
TFCRMK,POUSOALEGRE,LOGISTICA,TRANSPORTADOR,MG,"68,8213489702144",2021-05-31,335.6114,2.0,7695.37951256025,9.0
TFDAKV,ARARANGUA,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,SC,"119,204579524733",2022-01-26,396.084992,1.0,2335.89016191409,10.0
TFCAR6,NEROPOLIS,MANUFATURA,BENS DE CONSUMO,GO,"1263,49035121512",2018-09-17,702.171158,,,8.0
TFDBH8,JUNDIAI,MANUFATURA,BENS DE CONSUMO,SP,"294,509635624355",2023-02-28,351.704782,4.0,4581.18299369213,10.0
TFDAP2,RIODEJANEIRO,SERVICOS,TI & TELECOM,RJ,"559,037360500706",2022-01-31,,,,
TFCRE3,BRASILIA,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,DF,"914,570189677783",2020-08-24,,,,7.0
TFDATD,RIODEJANEIRO,SAUDE,CENTROS CLINICOS,RJ,"116,295510226132",2022-04-27,2526.117367,1.0,2664.28709178124,
TFCRO4,SERRA,LOGISTICA,OPERADOR LOGISTICO,ES,"123,517737184218",2020-09-17,115.644812,,,6.25
TFCRG6,JARAGUADOSUL,MANUFATURA,BENS DE CAPITAL,SC,"283,827634052471",2023-12-04,1134.085564,1.0,66.2864229773588,
TFCSL8,SALVADOR,SERVICOS,VIAGENS,BA,"63,6758275518806",2020-11-09,39.29725,1.0,126.115721037593,
TFCVAS,SAOPAULO,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,SP,"125,430492286622",2021-08-19,215.840943,,,
TFDBIH,JALES,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,SP,"2,17759811658244",2022-03-18,16.534565,2.0,407.774164688217,
TFBYZ2,ARAUCARIA,VAREJO,MATERIAL DE CONSTRUCAO,PR,"12,7040569658535",2021-10-18,41.247709,,,8.0
TFDARH,GUARUJA,SERVICOS,VIAGENS,SP,"209,810317375507",2022-02-17,72.640155,,,
TFDAUG,RIBEIRAOPRETO,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,SP,"505,703022073908",2022-02-10,360.072132,,,
TFCRIC,MIMOSODOSUL,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,ES,"114,466832271087",2020-08-31,118.858514,,,7.5
TFCODW,ITABORAI,VAREJO,SUPERMERCADO,RJ,"388,940883679936",2020-02-20,518.448585,,,9.0
TFBNKN,ABAETE,SERVICOS,VIAGENS,MG,"689,815159359321",2021-04-28,,,,9.0
TFDAU0,RECIFE,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,PE,"433,842284226687",2021-12-14,136.183671,,,
TFDB05,CAPISTRANO,MANUFATURA,TEXTIL & VESTUARIO,CE,"592,987712604025",2024-05-17,264.418891,1.0,1458.16257820875,
TFCSO4,JOINVILLE,MANUFATURA,METAL-MECANICO & PLASTICO,SC,"5097,70674463107",2021-02-26,1840.732955,1.0,486.331647322533,
TFCAYX,SAOPAULO,SERVICOS,PROVEDOR SERVICOS,SP,"642,521763970224",2018-09-26,511.438376,,,
TFDBII,PONTAPORA,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,MS,"1,58065037033783",2022-03-18,16.534479,2.0,407.774164688217,
TFCSCQ,RIBEIRAOPRETO,HOSPITALITY,HOSPEDAGEM,SP,"14,8101895071813",2021-06-23,32.810735,,,
TFBNNC,JUNDIAI,SERVICOS,VIAGENS,SP,"508,906361388262",2017-02-06,,,,
TFDAZW,JOINVILLE,SERVICOS,VIAGENS,SC,"83,513830471094",2024-01-23,70.933495,,,
TFDBFL,VALPARAISODEGOIAS,MANUFATURA,BENS DE CAPITAL,GO,"62,7762020751458",2024-10-31,70.514564,2.0,4399.54272453906,
TFCVQL,RONDONOPOLIS,HOSPITALITY,HOSPEDAGEM,MT,"87,0114398012032",2022-11-07,73.916747,,,
TFDB49,CLAUDIO,MANUFATURA,BENS DE CAPITAL,MG,"300,651471238885",2023-06-30,278.435093,,,
TFCVU9,RIODEJANEIRO,MANUFATURA,BENS DE CAPITAL,RJ,"273,990607811538",2021-04-28,269.186329,1.0,172.505287092587,9.666666666666666
TFDBJB,SERRA,MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,ES,"448,702920022283",2022-03-31,504.95074,,,
TFCSI8,CUIABA,SERVICOS,PROVEDOR SERVICOS,MT,"368,426059724488",2020-10-30,1582.123657,1.0,4149.73690816516,6.0
TFDBIF,TRESCORACOES,VAREJO,DROGARIA,MG,"148,833366253831",2022-03-29,1295.321234,1.0,12131.836308647,
TFBLB1,ITABUNA,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,BA,"138,626400564522",2017-08-29,235.171056,,,
TFCSPC,LEME,HOSPITALITY,HOSPEDAGEM,SP,"130,391043980767",2023-10-24,67.978313,,,
TFDBJH,SERTAOZINHO,MANUFATURA,BENS DE CAPITAL,SP,"932,924230946121",2025-02-28,699.163262,1.0,3837.13807428665,7.5
TFBXD0,FORTALEZA,HOSPITALITY,HOSPEDAGEM,CE,"104,865222042758",2018-01-23,124.323868,,,9.333333333333334
TEZINH,BLUMENAU,SERVICOS,PROVEDOR SERVICOS,SC,"0,0378347163112778",2014-09-18,,,,
TFCOEM,LIMOEIRODONORTE,LOGISTICA,TRANSPORTADOR,CE,"113,752176518541",2020-02-20,,,,
TFCISO,SANTOS,MANUFATURA,BENS DE CONSUMO,SP,"252,231442075186",2012-12-17,146.145899,,,
TFCSPD,BRASILIA,HOSPITALITY,HOSPEDAGEM,DF,"24,9751166228113",2020-11-18,215.365122,1.0,113.504148933834,7.0
TFDBJR,RIODEJANEIRO,SERVICOS,UTILITIES,RJ,"240,872619467066",2023-03-20,413.966605,,,
TFDB87,CASCAVEL,VAREJO,DROGARIA,PR,"1261,01848308279",2022-02-25,,,,
TFCSFV,RECIFE,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,PE,"81,0209430519175",2020-10-28,144.453647,,,
TFCT08,LAURODEFREITAS,LOGISTICA,ATACADISTA E DISTRIBUIDOR,BA,"88,2894124410508",2022-10-27,763.594697,,,7.666666666666667
TFCIP4,CAMPOLIMPOPAULISTA,MANUFATURA,BENS DE CAPITAL,SP,"207,296410669491",2011-08-30,108.466594,,,8.0
TFDBMF,MARILIA,VAREJO,SUPERMERCADO,SP,"223,821773982784",2022-03-23,64.351272,,,
TFBOOV,VITORIADACONQUISTA,VAREJO,MODA,BA,"104,600379028579",2017-04-04,49.396293,,,9.0
TFDBBF,SAOPAULO,CONSTRUCAO E PROJETOS,CONSTRUTORAS,SP,"464,707005021954",2022-02-25,,,,
TFCTNX,ASTOLFODUTRA,MANUFATURA,TEXTIL & VESTUARIO,MG,"1643,08605996617",2020-12-23,283.461808,,,10.0
TFDBSI,IGUABAGRANDE,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,RJ,"5549,09172565408",2022-03-30,321.422989,,,10.0
TFDBFX,RIODEJANEIRO,VAREJO,VAREJO,RJ,"577,921087797401",2023-03-09,590.589573,,,
TFDBWE,RIODEJANEIRO,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,RJ,"158,371918621641",2022-04-05,675.800395,,,7.0
TFCSXX,SANTABARBARADOESTE,VAREJO,SUPERMERCADO,SP,"92,6824433905269",2020-12-03,483.835143,,,7.0
TFCMEM,SAOPAULO,SERVICOS,PROVEDOR SERVICOS,SP,"1156,02714531899",2019-11-28,358.119147,,,9.8
TFDBXK,SAOPAULO,HOSPITALITY,HOSPEDAGEM,SP,"7,69726284066108",2023-12-05,110.912459,1.0,45.2335052788166,
TFCSZN,RIODEJANEIRO,SERVICOS,PROVEDOR SERVICOS,RJ,"488,820330884342",2020-11-30,244.745948,,,
TFDBZ0,RIODEJANEIRO,MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,RJ,"9609,4378107478",2018-01-12,4365.604044,,,
TFCSWJ,CAJAZEIRAS,VAREJO,MODA,PB,"279,602757397711",2021-09-29,210.811068,,,
TFCTVY,SAOJOSEDOSCAMPOS,HOSPITALITY,HOSPEDAGEM,SP,"12,0734783606656",2021-01-15,,,,
TFCJMH,SANTANADEPARNAIBA,SERVICOS,PROVEDOR SERVICOS,SP,"849,313711755565",2019-08-28,,,,
TFCVYE,ARAPUTANGA,SERVICOS,VIAGENS,MT,"18,2741679783472",2022-08-30,28.1838,4.0,840.687396436594,
TFDC28,BARUERI,LOGISTICA,ATACADISTA E DISTRIBUIDOR,SP,"324,176257069764",2013-10-03,964.456163,1.0,261.652286436694,
TFBUH5,UBERLANDIA,VAREJO,MODA,MG,"6,09138932611573",2020-07-30,28.142499,,,10.0
TFCOXM,VILAVELHA,VAREJO,CONCESSIONARIA DE VEICULOS,ES,"4414,05023631575",2020-03-25,,,,6.75
TFCN65,ARACATI,VAREJO,SUPERMERCADO,CE,"63,4235961098054",2020-05-22,,,,10.0
TFCRUB,SAOROQUE,SERVICOS,OUTRAS ATIVIDADES DE SERVIÇOS FINANCEIRO,SP,"208,305336437792",2023-02-27,842.356778,,,9.0
TFCTW1,TAUBATE,HOSPITALITY,HOSPEDAGEM,SP,"12,0734783606656",2021-01-15,,,,
TFDBJE,LINDOIA,LOGISTICA,ATACADISTA E DISTRIBUIDOR,SP,"1279,57010564742",2023-12-19,513.463436,1.0,769.020036028297,10.0
TFCOGC,SAOPAULO,SERVICOS,PROVEDOR SERVICOS,SP,"170,436989267571",2020-01-31,609.7697,,,
TDCA2S,FORTALEZA,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,CE,"754,188827234277",2020-10-29,,,,
TFCTW5,SANTOS,HOSPITALITY,HOSPEDAGEM,SP,"12,0734783606656",2021-01-13,,,,
TFDCCL,UBERLANDIA,MANUFATURA,BENS DE CAPITAL,MG,"107,198362881954",2022-04-29,13.644599,,,7.5
TFDBKB,SOROCABA,SERVICOS,PROVEDOR DE SERVICOS,SP,"3435,93033480712",2018-04-24,1103.455281,1.0,2622.31577981993,
TFCSYO,CAMPINAGRANDE,EDUCACIONAL,EDUCACAO CONTINUADA,PB,"0,201785153660148",2023-12-29,9.113109,,,8.0
TFCTWO,SAOSEBASTIAO,HOSPITALITY,HOSPEDAGEM,SP,"282,608515415774",2021-01-14,,,,
TFDCEC,SAOPAULO,SERVICOS,PROVEDOR SERVICOS,SP,"165,484845288161",2022-04-29,,,,
TFDBSK,APARECIDADEGOIANIA,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,GO,"1881,22617214409",2022-05-26,,,,9.0
TFDBMB,INDAIATUBA,HOSPITALITY,HOSPEDAGEM,SP,"79,1292072363536",2024-09-23,95.409683,2.0,471.912416550568,
TFBTRE,CURITIBA,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,PR,"1066,63632224754",2018-02-27,902.642229,,,0.0
TFCWL4,OLIMPIA,HOSPITALITY,HOSPEDAGEM,SP,"61,2754249947984",2018-10-31,246.375794,2.0,205.614867722323,8.0
TFDCGL,SAOPAULO,SAUDE,CENTROS CLINICOS,SP,"3032,80563636782",2022-04-29,1050.080173,2.0,8355.64575848046,8.0
TFDBWF,CRICIUMA,HOSPITALITY,HOSPEDAGEM,SC,"215,573805826925",2022-04-05,89.364036,1.0,39.5204631158137,7.0
TFCRH2,RECIFE,VAREJO,SUPERMERCADO,PE,"14,4192307719648",2020-08-31,106.418385,,,
TFDBVB,SAOPAULO,SERVICOS,PROVEDOR DE SERVICOS,SP,"8,43293788004704",2022-03-31,,,,
TFCPG1,SAOCAETANODOSUL,MANUFATURA,BENS DE CONSUMO,SP,"440,72820259534",2022-03-29,471.116409,1.0,160.986717904487,8.0
TFCU35,NOVOHAMBURGO,SERVICOS,UTILITIES,RS,"0,231212155235587",2024-12-03,667.836735,1.0,3385.59755054102,8.0
TFDCXW,RIODOSUL,MANUFATURA,BENS DE CAPITAL,SC,"23,6845324108599",2022-07-29,29.824039,,,
TFDBWS,SAOJOSEDORIOPRETO,MANUFATURA,BENS DE CAPITAL,SP,"586,808042273183",2024-05-03,722.175951,4.0,1883.87880614325,10.0
TFCTG8,GUAIBA,MANUFATURA,BENS DURAVEIS,RS,"32206,6425133953",2020-12-15,,,,
TFCWMV,RIBEIRAOPRETO,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,SP,"101,140604414782",2021-06-23,607.322466,2.0,2108.55816702909,
TFDD98,PETROLINA,EDUCACIONAL,SUPERIOR,PE,"302,084986601346",2023-10-26,762.073532,3.0,5524.71776063488,8.0
TFDCDY,BARUERI,SERVICOS,PROVEDOR SERVICOS,SP,"29,0991007007406",2022-04-29,476.428053,,,5.0
TFCRXD,AGUAAZULDONORTE,MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,PA,"3415,6341114348",2021-04-24,,,,
TFBZYE,BELOHORIZONTE,VAREJO,CONCESSIONARIA DE VEICULOS,MG,"674,012859513311",2024-09-11,209.824178,1.0,1338.26436221831,
TEZMYD,SAOPAULO,SERVICOS,PROVEDOR SERVICOS,SP,"1681,5429471679",2015-11-10,93.884145,,,8.0
TFCWN6,SAOPAULO,SAUDE,SAUDE,SP,"654,397661034597",2022-10-31,1417.850177,1.0,1806.31343384776,10.0
TFDDE7,JUAZEIRO,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,BA,"5549,09172565408",2022-06-20,189.91939,1.0,3088.70432778905,
TFCTD6,ANAPOLIS,MANUFATURA,BENS DE CAPITAL,GO,"1855,58264219978",2021-09-21,753.583089,,,10.0
TFDCEX,SAOPAULO,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,SP,"51302,849576895",2023-01-25,2269.849401,3.0,171.252537596947,8.0
TFDC66,SAOPAULO,SERVICOS,PROVEDOR SERVICOS,SP,"3387,52712107289",2022-04-21,536.080831,,,
TFCTU7,SAOPAULO,MANUFATURA,PAPEL & CELULOSE,SP,"295,581619253174",2021-01-08,692.582321,,,6.25
TDCC2G,SAOJOAODEMERITI,EDUCACIONAL,BASICO,RJ,"130,306966833409",2021-07-06,,,,
TFCUAK,BRASILIA,VAREJO,SUPERMERCADO,DF,"120,570833169307",2021-02-23,54.986198,,,
TFDDHM,GOIANINHA,VAREJO,MATERIAL DE CONSTRUCAO,RN,"182,989707368179",2022-06-24,78.012274,,,
TFDCKW,RECIFE,CONSTRUCAO E PROJETOS,CONDOMINIO,PE,"72,7603633239552",2022-05-13,107.375175,1.0,46.2130040455419,
TFCRKZ,LINHARES,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,ES,"351,879677124356",2022-02-08,704.095746,1.0,4116.63993910753,8.666666666666666
TFDC75,ARAPIRACA,VAREJO,MATERIAL DE CONSTRUCAO,AL,"750,98969177729",2024-09-30,314.770589,3.0,14333.6192166671,10.0
TFDDJH,CANELA,SERVICOS,VIAGENS,RS,"109,178379702244",2023-01-31,1812.931086,3.0,46056.2884467233,8.0
TFCTO3,VILHENA,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,RO,"186,365404834619",2021-02-23,1038.997361,,,5.0
TFDCSM,CANOAS,HOSPITALITY,HOSPEDAGEM,RS,"26,6020094241962",2022-05-26,92.643485,1.0,307.713951616991,
TFDCDJ,CATAGUASES,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,MG,"274,890233288273",2023-10-16,244.714837,,,10.0
TFCUHA,LIMEIRA,MANUFATURA,BENS DE CAPITAL,SP,"14,9531206576906",2023-02-11,21.863709,1.0,63.7472931271352,
TFCSCT,SAOPAULO,SERVICOS,PROVEDOR SERVICOS,SP,"5348,41639033907",2024-01-22,3978.10229,2.0,2552.01887691358,5.4
TFCQ42,SAOPAULO,LOGISTICA,OPERADOR LOGISTICO,SP,"11,8716932070054",2022-10-13,454.849767,,,
TFBO08,TANGARADASERRA,LOGISTICA,ATACADISTA E DISTRIBUIDOR,MT,"218,936891721261",2019-04-15,155.963108,,,
TFCWQY,RIODEJANEIRO,VAREJO,SUPERMERCADO,RJ,"804,605688647738",2021-06-15,1363.309542,,,8.0
TFDDMR,GOIANIA,MANUFATURA,QUIMICA & RECICLAGEM,GO,"1233,5378674687",2022-06-30,1231.754996,,,
TFDCVD,JUNDIAI,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,SP,"663,650351101389",2024-10-23,2295.884339,8.0,36561.7925041291,10.0
TFDCEK,SAOMIGUELDOGOSTOSO,SERVICOS,ENERGIA,RN,"757,841979286999",2022-04-29,663.373543,,,
TFCUI7,GOIANA,HOSPITALITY,HOSPEDAGEM,PE,"98,9588024408312",2021-02-10,86.550844,1.0,20.3887082344108,
TFCSIU,RECIFE,VAREJO,SUPERMERCADO,PE,"2061,10082120264",2020-11-30,126.447098,3.0,973.592347123377,6.0
TFCQ76,CURITIBA,LOGISTICA,TRANSPORTADOR,PR,"308,352937936914",2024-10-01,193.772009,2.0,7825.74533339681,
TFCWZA,ROSARIOSANTAFE,HOSPITALITY,HOSPEDAGEM,SF,"26904,6871546865",2024-12-20,,,,
TFDDNV,GOIANIA,MANUFATURA,BENS DE CAPITAL,GO,"59,0936230208481",2022-06-30,1475.764449,3.0,2354.53006548344,
TFDCF2,PALMAS,VAREJO,CONCESSIONARIA DE VEICULOS,TO,"82,6478358533025",2022-04-29,111.757242,,,10.0
TFCUK9,SAOPAULO,VAREJO,MODA,SP,"1551,22336876239",2021-02-12,63.465696,,,8.0
TFCUT6,PORTAO,MANUFATURA,QUIMICA & RECICLAGEM,RS,"10162,5813632187",2022-05-18,613.592562,2.0,324.407469225,8.5
TFDDOB,BELOHORIZONTE,SERVICOS,VIAGENS,MG,"103,835276987618",2024-06-20,24.065325,2.0,325.096901833339,
TFCTSH,CHAPECO,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,SC,"3535,42723099105",2021-06-29,106.774025,2.0,44.9812738367414,7.0
TFBLLW,SAOPAULO,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,SP,"41,075890341944",2023-01-11,397.470833,,,6.0
TFDCX9,PORTOALEGRE,MANUFATURA,TEXTIL & VESTUARIO,RS,"257,187789911963",2022-05-31,169.584058,,,
TFDCFY,LAURODEFREITAS,CONSTRUCAO E PROJETOS,CONSTRUTORAS,BA,"531,808976328689",2022-04-29,397.121787,1.0,10577.7963554481,9.0
TFBN21,GOIANIA,LOGISTICA,ATACADISTA E DISTRIBUIDOR,GO,"36,4558510946002",2024-03-27,267.042757,1.0,36.4558510946002,
TFCSK0,RIBEIRAOPRETO,SERVICOS,PROVEDOR SERVICOS,SP,"7041,4610912656",2013-03-14,166.164518,,,10.0
TFDDQ8,UBATUBA,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,SP,"3699,39448376939",2022-06-30,151.480795,,,5.0
TFCTVE,CAMPINAS,MANUFATURA,BENS DE CAPITAL,SP,"530,316606963078",2010-07-01,1131.531468,1.0,17536.3783987052,9.0
TFDCGC,RECIFE,SERVICOS,PROVEDOR SERVICOS,PE,"265,07422633418",2022-04-29,230.432824,,,
TFBZRV,QUEIMADOS,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,RJ,"796,84116408919",2018-06-27,,,,4.0
