CODIGO_ORGANIZACAO,QTD_CHAMADOS,CHAMADOS_ABERTOS,TEMPO_MEDIO_RES
TFBKJ3,24,0,0.0
TFBKJR,25,0,0.0
TFBKJV,141,0,0.0
TFBKKF,725,0,0.0
TFBKKL,135,0,0.0
TFBKKT,2,0,0.0
TFBKMR,9,0,0.0
TFBKN0,79,0,0.0
TFBKNV,28,0,0.0
TFBKOG,38,0,0.0
TFBKOS,88,0,0.0
TFBKOT,10,0,0.0
TFBKP7,77,0,0.0
TFBKPC,51,0,0.0
TFBKQ7,14,0,0.0
TFBKQA,91,0,0.0
TFBKQI,18,0,0.0
TFBKQK,38,0,0.0
TFBKQP,16,0,0.0
TFBKQU,1,0,0.0
TFBKR3,406,0,0.0
TFBKR8,1,0,0.0
TFBKR9,72,0,0.0
TFBKRU,53,0,0.0
TFBKS2,49,0,0.0
TFBKSZ,112,0,0.0
TFBKTY,21,0,0.0
TFBKU3,43,0,0.0
TFBKUE,182,0,0.0
TFBKUH,10,0,0.0
TFBKVJ,3,0,0.0
TFBKW9,28,0,0.0
TFBKWH,20,0,0.0
TFBKWZ,23,0,0.0
TFBKX1,9,0,0.0
TFBKX2,592,0,0.0
TFBKXA,8,0,0.0
TFBKXO,3,0,0.0
TFBKZ9,246,0,0.0
TFBKZP,51,0,0.0
TFBL28,245,0,0.0
TFBL29,3,0,0.0
TFBLAC,64,0,0.0
TFBLAI,1,0,0.0
TFBLB1,66,0,0.0
TFBLB3,111,0,0.0
TFBLB4,12,0,0.0
TFBLBK,1,0,0.0
TFBLBM,177,0,0.0
TFBLBY,476,0,0.0
TFBLCB,59,0,0.0
TFBLCS,115,0,0.0
TFBLDN,14,0,0.0
TFBLFM,112,0,0.0
TFBLFX,54,0,0.0
TFBLG2,59,0,0.0
TFBLGX,18,0,0.0
TFBLI3,411,0,0.0
TFBLIB,65,0,0.0
TFBLID,67,0,0.0
TFBLJ3,132,0,0.0
TFBLJO,78,0,0.0
TFBLKB,48,0,0.0
TFBLKG,132,0,0.0
TFBLKJ,446,0,0.0
TFBLKL,116,0,0.0
TFBLLW,43,0,0.0
TFBLM1,35,0,0.0
TFBLMY,7,0,0.0
TFBLN2,954,0,0.0
TFBLNO,43,0,0.0
TFBLNS,5,0,0.0
TFBLNY,15,0,0.0
TFBLO2,359,0,0.0
TFBLO7,102,0,0.0
TFBLP9,1,0,0.0
TFBLQ1,61,0,0.0
TFBLQH,10,0,0.0
TFBLRG,24,0,0.0
TFBLRW,128,0,0.0
TFBLT8,317,0,0.0
TFBLTE,34,0,0.0
TFBLU3,17,0,0.0
TFBLUM,527,0,0.0
TFBLUZ,1,0,0.0
TFBLVF,9,0,0.0
TFBLW3,25,0,0.0
TFBLX1,12,0,0.0
TFBLX3,131,0,0.0
TFBLXF,1,0,0.0
TFBLYJ,28,0,0.0
TFBLZ4,2,0,0.0
TFBLZR,954,0,0.0
TFBMB3,874,0,0.0
TFBMIR,199,0,0.0
TFBMJ3,224,0,0.0
TFBMJD,41,0,0.0
TFBMJJ,35,0,0.0
TFBML1,24,0,0.0
TFBMLW,471,0,0.0
TFBMMJ,511,0,0.0
TFBMP1,1,0,0.0
TFBMYR,3,0,0.0
TFBN21,123,0,0.0
TFBN50,456,0,0.0
TFBNBL,45,0,0.0
TFBNCU,50,0,0.0
TFBND6,9,0,0.0
TFBNDD,522,0,0.0
TFBNFH,2,0,0.0
TFBNGG,30,0,0.0
TFBNI1,85,0,0.0
TFBNNC,43,0,0.0
TFBNNV,5,0,0.0
TFBNZA,24,0,0.0
TFBNZV,78,0,0.0
TFBO12,46,0,0.0
TFBO27,9,0,0.0
TFBO51,146,0,0.0
TFBO84,134,0,0.0
TFBO96,247,0,0.0
TFBOCU,8,0,0.0
TFBOEI,1,0,0.0
TFBOG6,32,0,0.0
TFBOHB,4,0,0.0
TFBOJF,17,0,0.0
TFBOL3,45,0,0.0
TFBOL6,31,0,0.0
TFBOM4,160,0,0.0
TFBOML,58,0,0.0
TFBOOV,32,0,0.0
TFBPRZ,154,0,0.0
TFBPSA,4,0,0.0
TFBPTK,28,0,0.0
TFBPUA,53,0,0.0
TFBQS6,5,0,0.0
TFBQSN,162,0,0.0
TFBQSX,51,0,0.0
TFBQT4,3,0,0.0
TFBQU1,1,0,0.0
TFBQUH,241,0,0.0
TFBQY8,43,0,0.0
TFBQYA,6,0,0.0
TFBQZU,858,0,0.0
TFBR10,493,0,0.0
TFBR19,274,0,0.0
TFBRA0,1,0,0.0
TFBRAR,77,0,0.0
TFBRBL,36,0,0.0
TFBRC1,119,0,0.0
TFBRCO,136,0,0.0
TFBRF5,3,0,0.0
TFBRG0,1,0,0.0
TFBRGH,23,0,0.0
TFBRIU,11,0,0.0
TFBRJ4,4,0,0.0
TFBRJW,38,0,0.0
TFBRJZ,393,0,0.0
TFBRK2,162,0,0.0
TFBRLC,85,0,0.0
TFBRLL,187,0,0.0
TFBRM5,61,0,0.0
TFBRNE,417,0,0.0
TFBRNO,445,0,0.0
TFBRNY,21,0,0.0
TFBRO8,77,0,0.0
TFBRPG,115,0,0.0
TFBRQB,537,0,0.0
TFBRQP,660,0,0.0
TFBSJ9,51,0,0.0
TFBSJP,116,0,0.0
TFBSJX,4,0,0.0
TFBSKB,496,0,0.0
TFBSL7,306,0,0.0
TFBSL9,1524,0,0.0
TFBSLI,926,0,0.0
TFBSLX,25,0,0.0
TFBSMM,95,0,0.0
TFBSMQ,127,0,0.0
TFBSOJ,7,0,0.0
TFBSPA,183,0,0.0
TFBSQB,159,0,0.0
TFBSVB,497,0,0.0
TFBSVT,278,0,0.0
TFBSWH,399,0,0.0
TFBSYD,22,0,0.0
TFBSZN,9,0,0.0
TFBSZW,153,0,0.0
TFBT24,504,0,0.0
TFBT40,40,0,0.0
TFBTA5,29,0,0.0
TFBTAN,213,0,0.0
TFBTEW,182,0,0.0
TFBTF3,19,0,0.0
TFBTHK,165,0,0.0
TFBTIH,45,0,0.0
TFBTMK,19,0,0.0
TFBTMT,32,0,0.0
TFBTN8,46,0,0.0
TFBTO8,352,0,0.0
TFBTOL,14,0,0.0
TFBTPB,10,0,0.0
TFBTPH,5,0,0.0
TFBTQW,45,0,0.0
TFBTSM,109,0,0.0
TFBTTM,172,0,0.0
TFBTU3,104,0,0.0
TFBTU4,1359,0,0.0
TFBTUJ,48,0,0.0
TFBTUO,1003,0,0.0
TFBTVF,495,0,0.0
TFBTVK,40,0,0.0
TFBTX1,88,0,0.0
TFBTYK,292,0,0.0
TFBU18,53,0,0.0
TFBU74,353,0,0.0
TFBU92,29,0,0.0
TFBUA5,51,0,0.0
TFBUAI,288,0,0.0
TFBUCB,1,0,0.0
TFBUE6,23,0,0.0
TFBUE7,52,0,0.0
TFBUEW,9,0,0.0
TFBUF5,1,0,0.0
TFBUG2,54,0,0.0
TFBUHO,513,0,0.0
TFBW11,20,0,0.0
TFBW25,178,0,0.0
TFBW32,23,0,0.0
TFBW34,5,0,0.0
TFBW81,29,0,0.0
TFBW84,55,0,0.0
TFBWAK,165,0,0.0
TFBWAQ,140,0,0.0
TFBWAT,11,0,0.0
TFBWB0,13,0,0.0
TFBWCE,52,0,0.0
TFBWCW,6,0,0.0
TFBWFU,2,0,0.0
TFBWG8,9,0,0.0
TFBWHS,325,0,0.0
TFBWIL,5,0,0.0
TFBWMA,1670,0,0.0
TFBWO7,468,0,0.0
TFBWP2,5,0,0.0
TFBWPX,4,0,0.0
TFBWQT,190,0,0.0
TFBWU0,12,0,0.0
TFBWWF,66,0,0.0
TFBWYD,5,0,0.0
TFBWZ1,51,0,0.0
TFBWZ2,262,0,0.0
TFBWZZ,29,0,0.0
TFBX16,43,0,0.0
TFBX17,53,0,0.0
TFBX19,742,0,0.0
TFBX21,125,0,0.0
TFBX81,175,0,0.0
TFBXA3,326,0,0.0
TFBXBW,5,0,0.0
TFBXCY,20,0,0.0
TFBXD0,71,0,0.0
TFBXD1,126,0,0.0
TFBXD8,53,0,0.0
TFBXDL,93,0,0.0
TFBXDR,8,0,0.0
TFBXE4,39,0,0.0
TFBXG7,12,0,0.0
TFBXGS,3,0,0.0
TFBXGX,3,0,0.0
TFBXHH,128,0,0.0
TFBXHN,57,0,0.0
TFBXI2,11,0,0.0
TFBXIC,12,0,0.0
TFBXIN,4,0,0.0
TFBXIY,80,0,0.0
TFBXIZ,13,0,0.0
TFBXJK,340,0,0.0
TFBXJW,208,0,0.0
TFBXL1,2,0,0.0
TFBXL4,46,0,0.0
TFBXL8,50,0,0.0
TFBXL9,4,0,0.0
TFBXLA,87,0,0.0
TFBXLI,74,0,0.0
TFBXLM,1,0,0.0
TFBXLX,10,0,0.0
TFBXMI,74,0,0.0
TFBXMJ,42,0,0.0
TFBXNQ,110,0,0.0
TFBXPD,69,0,0.0
TFBXPF,6,0,0.0
TFBXQE,25,0,0.0
TFBXRM,7,0,0.0
TFBXSO,1,0,0.0
TFBXSS,5,0,0.0
TFBXVJ,11,0,0.0
TFBXW2,9,0,0.0
TFBXWR,25,0,0.0
TFBXX1,53,0,0.0
TFBXX2,129,0,0.0
TFBXX4,152,0,0.0
TFBXXB,32,0,0.0
TFBXY4,21,0,0.0
TFBXYN,107,0,0.0
TFBXYW,17,0,0.0
TFBXYX,7,0,0.0
TFBXZ3,21,0,0.0
TFBY24,1,0,0.0
TFBY32,1,0,0.0
TFBY54,27,0,0.0
TFBY63,70,0,0.0
TFBYAZ,67,0,0.0
TFBYCB,143,0,0.0
TFBYDV,62,0,0.0
TFBYEP,76,0,0.0
TFBYF1,64,0,0.0
TFBYFG,64,0,0.0
TFBYFK,14,0,0.0
TFBYFY,28,0,0.0
TFBYFZ,135,0,0.0
TFBYGE,174,0,0.0
TFBYGF,8,0,0.0
TFBYGN,29,0,0.0
TFBYGQ,1,0,0.0
TFBYGX,42,0,0.0
TFBYGY,17,0,0.0
TFBYGZ,14,0,0.0
TFBYHB,186,0,0.0
TFBYIB,203,0,0.0
TFBYIJ,269,0,0.0
TFBYIU,23,0,0.0
TFBYIW,10,0,0.0
TFBYIZ,85,0,0.0
TFBYJI,44,0,0.0
TFBYJP,3,0,0.0
TFBYL3,28,0,0.0
TFBYLD,81,0,0.0
TFBYLI,2,0,0.0
TFBYMR,2,0,0.0
TFBYN7,821,0,0.0
TFBYNF,146,0,0.0
TFBYNZ,143,0,0.0
TFBYR1,497,0,0.0
TFBYS0,44,0,0.0
TFBYS9,120,0,0.0
TFBYTL,336,0,0.0
TFBYUA,72,0,0.0
TFBYV8,23,0,0.0
TFBYYH,144,0,0.0
TFBYYI,584,0,0.0
TFBYYP,28,0,0.0
TFBYZE,6,0,0.0
TFBYZG,16,0,0.0
TFBZ38,41,0,0.0
TFBZ49,184,0,0.0
TFBZ62,246,0,0.0
TFBZAA,57,0,0.0
TFBZBB,6,0,0.0
TFBZBR,144,0,0.0
TFBZBU,169,0,0.0
TFBZDC,4,0,0.0
TFBZFW,16,0,0.0
TFBZGS,1515,0,0.0
TFBZGV,265,0,0.0
TFBZHU,224,0,0.0
TFBZI2,30,0,0.0
TFBZKC,100,0,0.0
TFBZKZ,260,0,0.0
TFBZL4,70,0,0.0
TFBZLA,97,0,0.0
TFBZLB,1,0,0.0
TFBZLC,39,0,0.0
TFBZMO,95,0,0.0
TFBZNE,1066,0,0.0
TFBZO6,89,0,0.0
TFBZOR,16,0,0.0
TFBZPK,201,0,0.0
TFBZQ5,69,0,0.0
TFBZRY,65,0,0.0
TFBZSE,41,0,0.0
TFBZSF,12,0,0.0
TFBZSP,213,0,0.0
TFBZT8,18,0,0.0
TFBZTD,317,0,0.0
TFBZTT,5,0,0.0
TFBZTU,7,0,0.0
TFBZTX,35,0,0.0
TFBZU1,55,0,0.0
TFBZUS,4,0,0.0
TFBZVR,85,0,0.0
TFBZW5,232,0,0.0
TFBZW9,22,0,0.0
TFBZWB,485,0,0.0
TFBZWP,75,0,0.0
TFBZWT,184,0,0.0
TFBZXZ,150,0,0.0
TFBZYE,23,0,0.0
TFBZZC,414,0,0.0
TFC071,97,0,0.0
TFC146,25,0,0.0
TFC237,147,0,0.0
TFC294,40,0,0.0
TFC318,203,0,0.0
TFC340,195,0,0.0
TFC407,37,0,0.0
TFC440,436,0,0.0
TFC452,107,0,0.0
TFC462,19,0,0.0
TFC468,115,0,0.0
TFC486,118,0,0.0
TFC490,6,0,0.0
TFC527,114,0,0.0
TFC566,156,0,0.0
TFC572,64,0,0.0
TFC668,157,0,0.0
TFC753,4,0,0.0
TFC765,9,0,0.0
TFC778,8,0,0.0
TFC791,60,0,0.0
TFC816,68,0,0.0
TFC821,2,0,0.0
TFC829,60,0,0.0
TFC830,2,0,0.0
TFC835,23,0,0.0
TFC868,91,0,0.0
TFCA40,1934,0,0.0
TFCA84,2,0,0.0
TFCAAC,39,0,0.0
TFCAB2,753,0,0.0
TFCABC,36,0,0.0
TFCACG,268,0,0.0
TFCADA,17,0,0.0
TFCADC,175,0,0.0
TFCAFQ,3,0,0.0
TFCAFR,440,0,0.0
TFCAHA,1,0,0.0
TFCAHC,23,0,0.0
TFCAHH,16,0,0.0
TFCAI9,306,0,0.0
TFCAJ0,46,0,0.0
TFCAM4,6,0,0.0
TFCANY,145,0,0.0
TFCAO3,141,0,0.0
TFCAO8,115,0,0.0
TFCAPX,13,0,0.0
TFCAQ2,9,0,0.0
TFCAQP,8,0,0.0
TFCAR4,333,0,0.0
TFCAR6,5,0,0.0
TFCASC,170,0,0.0
TFCATG,719,0,0.0
TFCATH,69,0,0.0
TFCAU6,34,0,0.0
TFCAV9,64,0,0.0
TFCAW0,619,0,0.0
TFCAW6,2,0,0.0
TFCAWM,4,0,0.0
TFCAXW,100,0,0.0
TFCAXX,72,0,0.0
TFCAY0,73,0,0.0
TFCAYV,42,0,0.0
TFCAYX,12,0,0.0
TFCAZ9,303,0,0.0
TFCB06,300,0,0.0
TFCB10,10,0,0.0
TFCB37,63,0,0.0
TFCB99,37,0,0.0
TFCBA0,123,0,0.0
TFCBA1,193,0,0.0
TFCBAL,50,0,0.0
TFCBBM,47,0,0.0
TFCBC1,137,0,0.0
TFCBDZ,196,0,0.0
TFCBHL,141,0,0.0
TFCBHP,403,0,0.0
TFCBI4,162,0,0.0
TFCBJU,37,0,0.0
TFCBLJ,487,0,0.0
TFCBMZ,79,0,0.0
TFCBN5,235,0,0.0
TFCBQ1,40,0,0.0
TFCBQI,28,0,0.0
TFCBR1,244,0,0.0
TFCBR7,60,0,0.0
TFCBRV,213,0,0.0
TFCBRY,21,0,0.0
TFCBS0,48,0,0.0
TFCBSI,9,0,0.0
TFCBTL,10,0,0.0
TFCBU4,8,0,0.0
TFCBUA,9,0,0.0
TFCBUC,97,0,0.0
TFCBV4,104,0,0.0
TFCBVS,80,0,0.0
TFCBW9,47,0,0.0
TFCBWV,32,0,0.0
TFCBWY,14,0,0.0
TFCBX0,808,0,0.0
TFCC16,49,0,0.0
TFCC21,119,0,0.0
TFCC63,2,0,0.0
TFCC64,287,0,0.0
TFCC84,10,0,0.0
TFCCCK,1,0,0.0
TFCCCS,3,0,0.0
TFCCFA,80,0,0.0
TFCCHY,50,0,0.0
TFCCIT,11,0,0.0
TFCCME,64,0,0.0
TFCCMX,9,0,0.0
TFCCR7,1,0,0.0
TFCCRW,11,0,0.0
TFCCTS,9,0,0.0
TFCCWQ,736,0,0.0
TFCD10,74,0,0.0
TFCD46,22,0,0.0
TFCD80,135,0,0.0
TFCD81,46,0,0.0
TFCDA0,1,0,0.0
TFCDA6,1,0,0.0
TFCDDF,1,0,0.0
TFCDE1,21,0,0.0
TFCDFH,196,0,0.0
TFCDFK,2,0,0.0
TFCDFX,1,0,0.0
TFCDG4,374,0,0.0
TFCDIY,17,0,0.0
TFCDJ7,132,0,0.0
TFCDJG,42,0,0.0
TFCDJL,1,0,0.0
TFCDJM,6,0,0.0
TFCDJX,157,0,0.0
TFCDKX,89,0,0.0
TFCDNG,45,0,0.0
TFCDOF,147,0,0.0
TFCDQN,485,0,0.0
TFCDQO,7,0,0.0
TFCDQP,7,0,0.0
TFCDQR,1,0,0.0
TFCDR6,15,0,0.0
TFCDRK,551,0,0.0
TFCDRM,181,0,0.0
TFCDT2,35,0,0.0
TFCDUN,196,0,0.0
TFCDUY,34,0,0.0
TFCDV0,302,0,0.0
TFCDVB,13,0,0.0
TFCDW5,48,0,0.0
TFCDWF,144,0,0.0
TFCDWZ,42,0,0.0
TFCDX2,31,0,0.0
TFCDXR,326,0,0.0
TFCDYY,474,0,0.0
TFCDZH,14,0,0.0
TFCDZI,4,0,0.0
TFCEAC,306,0,0.0
TFCEAV,2,0,0.0
TFCEBK,10,0,0.0
TFCEE4,254,0,0.0
TFCEGB,82,0,0.0
TFCEGK,8,0,0.0
TFCEGZ,97,0,0.0
TFCEIR,370,0,0.0
TFCEK4,259,0,0.0
TFCEK7,19,0,0.0
TFCEKW,101,0,0.0
TFCEMY,622,0,0.0
TFCEOW,47,0,0.0
TFCEPO,110,0,0.0
TFCEQI,22,0,0.0
TFCEQL,6,0,0.0
TFCES4,2,0,0.0
TFCES8,14,0,0.0
TFCET3,18,0,0.0
TFCET4,5,0,0.0
TFCETU,172,0,0.0
TFCEVB,283,0,0.0
TFCEVN,22,0,0.0
TFCEVV,144,0,0.0
TFCEX9,5769,0,0.0
TFCEYE,256,0,0.0
TFCEZ4,8,0,0.0
TFCEZH,96,0,0.0
TFCF61,141,0,0.0
TFCF92,123,0,0.0
TFCFAB,24,0,0.0
TFCFBZ,6,0,0.0
TFCFCE,30,0,0.0
TFCFEA,213,0,0.0
TFCFED,2,0,0.0
TFCFEH,134,0,0.0
TFCFEI,61,0,0.0
TFCFJQ,2,0,0.0
TFCFM0,148,0,0.0
TFCFNQ,165,0,0.0
TFCFPA,167,0,0.0
TFCFPB,42,0,0.0
TFCFT0,270,0,0.0
TFCFT6,205,0,0.0
TFCFTM,210,0,0.0
TFCFUL,298,0,0.0
TFCFUN,420,0,0.0
TFCFV6,171,0,0.0
TFCFVF,93,0,0.0
TFCFVL,14,0,0.0
TFCFVQ,123,0,0.0
TFCFXL,59,0,0.0
TFCFZD,44,0,0.0
TFCG32,10,0,0.0
TFCGAM,1,0,0.0
TFCGB7,74,0,0.0
TFCGCK,490,0,0.0
TFCGCT,10,0,0.0
TFCGDG,21,0,0.0
TFCGDQ,16,0,0.0
TFCGLS,116,0,0.0
TFCGLX,4,0,0.0
TFCGMQ,42,0,0.0
TFCGN2,11,0,0.0
TFCGND,285,0,0.0
TFCGNH,2,0,0.0
TFCGNY,28,0,0.0
TFCGOG,5,0,0.0
TFCGOJ,114,0,0.0
TFCGOQ,164,0,0.0
TFCGOX,44,0,0.0
TFCGPE,46,0,0.0
TFCGS4,26,0,0.0
TFCGTY,5,0,0.0
TFCGV0,2,0,0.0
TFCGWU,6,0,0.0
TFCGWX,780,0,0.0
TFCGYD,38,0,0.0
TFCH51,21,0,0.0
TFCH63,1,0,0.0
TFCH84,267,0,0.0
TFCH97,2,0,0.0
TFCH99,76,0,0.0
TFCHAO,9,0,0.0
TFCHAP,17,0,0.0
TFCHB6,51,0,0.0
TFCHBI,3,0,0.0
TFCHBU,10,0,0.0
TFCHC3,483,0,0.0
TFCHCV,2,0,0.0
TFCHDC,158,0,0.0
TFCHFM,63,0,0.0
TFCHGI,627,0,0.0
TFCHHC,196,0,0.0
TFCHHG,13,0,0.0
TFCHHS,6,0,0.0
TFCHIL,678,0,0.0
TFCHIQ,74,0,0.0
TFCHIZ,29,0,0.0
TFCHJ3,9,0,0.0
TFCHKM,63,0,0.0
TFCHKQ,18,0,0.0
TFCHLH,3,0,0.0
TFCHMJ,2,0,0.0
TFCHMR,164,0,0.0
TFCHO2,25,0,0.0
TFCHPH,126,0,0.0
TFCHSS,25,0,0.0
TFCHSV,52,0,0.0
TFCHT0,114,0,0.0
TFCHUW,131,0,0.0
TFCHVA,2,0,0.0
TFCHVB,144,0,0.0
TFCHW3,21,0,0.0
TFCHXO,5,0,0.0
TFCHXY,115,0,0.0
TFCI28,699,0,0.0
TFCI62,232,0,0.0
TFCI94,7,0,0.0
TFCI97,243,0,0.0
TFCIA2,88,0,0.0
TFCIAC,47,0,0.0
TFCIBJ,3,0,0.0
TFCICA,81,0,0.0
TFCIE1,75,0,0.0
TFCIF9,371,0,0.0
TFCIFG,3,0,0.0
TFCIJU,28,0,0.0
TFCIN4,52,0,0.0
TFCINL,13,0,0.0
TFCINP,13,0,0.0
TFCIQU,70,0,0.0
TFCIR5,52,0,0.0
TFCIS4,4,0,0.0
TFCISI,22,0,0.0
TFCISO,5,0,0.0
TFCIT0,156,0,0.0
TFCIUB,5,0,0.0
TFCIVL,319,0,0.0
TFCIX5,11,0,0.0
TFCIXR,218,0,0.0
TFCJBF,10,0,0.0
TFCJDN,56,0,0.0
TFCJEG,182,0,0.0
TFCJGR,196,0,0.0
TFCJH3,29,0,0.0
TFCJI2,33,0,0.0
TFCJJG,4,0,0.0
TFCJJX,51,0,0.0
TFCJKV,9,0,0.0
TFCJLQ,15,0,0.0
TFCJM3,19,0,0.0
TFCJMB,108,0,0.0
TFCJNS,99,0,0.0
TFCJNX,10,0,0.0
TFCJPH,44,0,0.0
TFCJQ4,2,0,0.0
TFCJQH,4,0,0.0
TFCJRT,116,0,0.0
TFCJRW,114,0,0.0
TFCJSA,288,0,0.0
TFCJST,252,0,0.0
TFCJTV,8,0,0.0
TFCJUX,629,0,0.0
TFCJWR,30,0,0.0
TFCJWT,13,0,0.0
TFCJY0,9,0,0.0
TFCK80,55,0,0.0
TFCKA4,507,0,0.0
TFCKB6,250,0,0.0
TFCKB8,42,0,0.0
TFCKBL,45,0,0.0
TFCKDR,91,0,0.0
TFCKET,59,0,0.0
TFCKJQ,175,0,0.0
TFCKKV,30,0,0.0
TFCKL6,425,0,0.0
TFCKLP,23,0,0.0
TFCKMG,230,0,0.0
TFCKNF,400,0,0.0
TFCKNR,35,0,0.0
TFCKNS,100,0,0.0
TFCKO6,413,0,0.0
TFCKOA,114,0,0.0
TFCKON,222,0,0.0
TFCKOR,73,0,0.0
TFCKOY,23,0,0.0
TFCKQG,43,0,0.0
TFCKR0,31,0,0.0
TFCKTL,22,0,0.0
TFCKTT,29,0,0.0
TFCKV3,261,0,0.0
TFCKY0,485,0,0.0
TFCKZL,8,0,0.0
TFCL03,98,0,0.0
TFCLB9,2,0,0.0
TFCLCL,70,0,0.0
TFCLCO,352,0,0.0
TFCLE7,523,0,0.0
TFCLEK,214,0,0.0
TFCLET,7,0,0.0
TFCLFN,8,0,0.0
TFCLGO,2025,0,0.0
TFCLHG,1,0,0.0
TFCLHN,472,0,0.0
TFCLHU,791,0,0.0
TFCLIZ,7,0,0.0
TFCLJL,3,0,0.0
TFCLKI,976,0,0.0
TFCLKJ,478,0,0.0
TFCLKN,19,0,0.0
TFCLL0,111,0,0.0
TFCLM0,5,0,0.0
TFCLMQ,388,0,0.0
TFCLMW,192,0,0.0
TFCLOE,2,0,0.0
TFCLPP,40,0,0.0
TFCLPY,13,0,0.0
TFCLR9,58,0,0.0
TFCLYM,138,0,0.0
TFCLZ6,209,0,0.0
TFCM06,29,0,0.0
TFCM37,17,0,0.0
TFCM79,23,0,0.0
TFCM87,21,0,0.0
TFCMCE,11,0,0.0
TFCMCT,6,0,0.0
TFCMDJ,274,0,0.0
TFCMDN,168,0,0.0
TFCME1,623,0,0.0
TFCMEM,91,0,0.0
TFCMH5,3,0,0.0
TFCMHF,39,0,0.0
TFCMI4,11,0,0.0
TFCMI7,138,0,0.0
TFCMLT,111,0,0.0
TFCMM7,40,0,0.0
TFCMNJ,778,0,0.0
TFCMON,41,0,0.0
TFCMP6,9,0,0.0
TFCMPK,92,0,0.0
TFCMRD,4,0,0.0
TFCMRP,248,0,0.0
TFCMRT,238,0,0.0
TFCMS0,5,0,0.0
TFCMT0,149,0,0.0
TFCMTK,1,0,0.0
TFCMU7,39,0,0.0
TFCMUC,3,0,0.0
TFCMVL,42,0,0.0
TFCMVY,974,0,0.0
TFCMVZ,60,0,0.0
TFCMWB,43,0,0.0
TFCMWK,277,0,0.0
TFCMWP,32,0,0.0
TFCMXL,90,0,0.0
TFCMY9,22,0,0.0
TFCMYC,39,0,0.0
TFCMYS,63,0,0.0
TFCN04,86,0,0.0
TFCN06,263,0,0.0
TFCN09,2,0,0.0
TFCN33,101,0,0.0
TFCN65,22,0,0.0
TFCN90,3,0,0.0
TFCNAD,202,0,0.0
TFCNAM,103,0,0.0
TFCNAQ,103,0,0.0
TFCNEE,239,0,0.0
TFCNH5,95,0,0.0
TFCNJV,16,0,0.0
TFCNMH,5,0,0.0
TFCNNH,33,0,0.0
TFCNNT,54,0,0.0
TFCNP1,111,0,0.0
TFCNRP,3777,0,0.0
TFCNRR,272,0,0.0
TFCNSC,18,0,0.0
TFCNSQ,241,0,0.0
TFCNTA,25,0,0.0
TFCNTF,6,0,0.0
TFCNTG,3,0,0.0
TFCNUF,5,0,0.0
TFCNV6,39,0,0.0
TFCNXT,68,0,0.0
TFCNZA,78,0,0.0
TFCNZC,580,0,0.0
TFCO43,106,0,0.0
TFCO67,1,0,0.0
TFCO76,3,0,0.0
TFCOCB,68,0,0.0
TFCOCQ,46,0,0.0
TFCOD9,76,0,0.0
TFCODW,839,0,0.0
TFCOFJ,584,0,0.0
TFCOGG,137,0,0.0
TFCOH0,32,0,0.0
TFCOI4,52,0,0.0
TFCOJN,51,0,0.0
TFCOJY,92,0,0.0
TFCOK9,66,0,0.0
TFCOKA,496,0,0.0
TFCOKC,3,0,0.0
TFCOKH,151,0,0.0
TFCONO,31,0,0.0
TFCOO2,7,0,0.0
TFCOP7,1326,0,0.0
TFCOR5,181,0,0.0
TFCOS3,214,0,0.0
TFCOUZ,102,0,0.0
TFCOV2,65,0,0.0
TFCOXM,86,0,0.0
TFCOXY,231,0,0.0
TFCP19,17,0,0.0
TFCP51,26,0,0.0
TFCP52,494,0,0.0
TFCPAP,28,0,0.0
TFCPDT,149,0,0.0
TFCPEB,151,0,0.0
TFCPES,89,0,0.0
TFCPEV,26,0,0.0
TFCPEZ,42,0,0.0
TFCPF7,94,0,0.0
TFCPG1,260,0,0.0
TFCPG2,314,0,0.0
TFCPGO,312,0,0.0
TFCPH7,1,0,0.0
TFCPHL,37,0,0.0
TFCPIP,94,0,0.0
TFCPJ3,11,0,0.0
TFCPMO,3,0,0.0
TFCPN1,240,0,0.0
TFCPNW,154,0,0.0
TFCPOP,354,0,0.0
TFCPOU,21,0,0.0
TFCPP9,44,0,0.0
TFCPPT,38,0,0.0
TFCPQ6,51,0,0.0
TFCPQZ,115,0,0.0
TFCPR2,181,0,0.0
TFCPR8,135,0,0.0
TFCPRD,100,0,0.0
TFCPRS,211,0,0.0
TFCPTC,29,0,0.0
TFCPTO,61,0,0.0
TFCPU0,31,0,0.0
TFCPU6,3,0,0.0
TFCPUN,563,0,0.0
TFCPV5,32,0,0.0
TFCPVM,45,0,0.0
TFCPVW,12,0,0.0
TFCPW1,12,0,0.0
TFCPWG,1154,0,0.0
TFCPWH,86,0,0.0
TFCPWQ,93,0,0.0
TFCPX1,312,0,0.0
TFCPX2,228,0,0.0
TFCPXC,115,0,0.0
TFCPYH,8,0,0.0
TFCPYM,172,0,0.0
TFCPZW,58,0,0.0
TFCQ13,431,0,0.0
TFCQ30,19,0,0.0
TFCQ42,36,0,0.0
TFCQ72,34,0,0.0
TFCQ76,1,0,0.0
TFCQ95,8,0,0.0
TFCQB8,172,0,0.0
TFCQBO,19,0,0.0
TFCQDN,112,0,0.0
TFCQDV,162,0,0.0
TFCQDZ,279,0,0.0
TFCQEH,303,0,0.0
TFCQF7,2834,0,0.0
TFCQFV,33,0,0.0
TFCQGF,303,0,0.0
TFCQGT,228,0,0.0
